03-04-2016@19:02:11.564 INFO  com.workflow.impl.BaseProcessor$1 - Operation[exportImage], Step[com.workflow.impl.steps.CopyImageStep] waiting dependency to finish.
03-04-2016@19:02:11.564 INFO  com.workflow.impl.BaseProcessor$1 - Operation[exportImage], Step[com.workflow.impl.steps.CopyImageStep] dependency finished.
03-04-2016@19:02:11.564 INFO  com.workflow.impl.BaseProcessor$1 - Operation[exportImage], Step[com.workflow.impl.steps.CopyImageStep] start
03-04-2016@19:02:11.564 INFO  com.workflow.impl.steps.BaseStep - Executing Step[com.workflow.impl.steps.CopyImageStep]
03-04-2016@19:02:11.565 INFO  com.workflow.impl.BaseProcessor$1 - Operation[exportImage], Step[com.workflow.impl.steps.CopyImageStep] end
03-04-2016@19:02:54.406 INFO  com.workflow.impl.BaseProcessor$1 - Starting operation[exportImage], with input params: {path=D:\Other\Pictures\Yanet.jpg}
03-04-2016@19:02:54.409 INFO  com.workflow.impl.BaseProcessor$1 - Operation[exportImage], Step[com.workflow.impl.steps.ReadExtensionStep] start
03-04-2016@19:02:54.417 INFO  com.workflow.impl.BaseProcessor$1 - Operation[exportImage], Step[com.workflow.impl.steps.ReadExtensionStep] end
03-04-2016@19:02:54.418 INFO  com.workflow.impl.BaseProcessor$1 - Operation[exportImage], Step[com.workflow.impl.steps.ReadSizeStep] start
03-04-2016@19:02:54.418 INFO  com.workflow.impl.steps.BaseStep - Executing Step[com.workflow.impl.steps.ReadSizeStep]
03-04-2016@19:02:54.418 INFO  com.workflow.impl.steps.ReadExtensionStep - Executing Step[com.workflow.impl.steps.ReadExtensionStep]
03-04-2016@19:02:54.419 INFO  com.workflow.impl.BaseProcessor$1 - Operation[exportImage], Step[com.workflow.impl.steps.ReadSizeStep] end
03-04-2016@19:02:54.419 INFO  com.workflow.impl.BaseProcessor$1 - Operation[exportImage], Step[com.workflow.impl.steps.CopyImageStep] start
03-04-2016@19:02:54.419 INFO  com.workflow.impl.steps.BaseStep - Executing Step[com.workflow.impl.steps.CopyImageStep]
03-04-2016@19:02:54.420 INFO  com.workflow.impl.BaseProcessor$1 - Operation[exportImage], Step[com.workflow.impl.steps.CopyImageStep] end
03-04-2016@19:04:31.258 INFO  com.workflow.impl.BaseProcessor$1 - Starting operation[exportImage], with input params: {path=D:\Other\Pictures\Yanet.jpg}
03-04-2016@19:04:31.264 INFO  com.workflow.impl.BaseProcessor$1 - Operation[exportImage], Step[com.workflow.impl.steps.ReadExtensionStep] start
03-04-2016@19:04:31.267 INFO  com.workflow.impl.BaseProcessor$1 - Operation[exportImage], Step[com.workflow.impl.steps.ReadExtensionStep] end
03-04-2016@19:04:31.267 INFO  com.workflow.impl.BaseProcessor$1 - Operation[exportImage], Step[com.workflow.impl.steps.ReadSizeStep] start
03-04-2016@19:04:31.267 INFO  com.workflow.impl.steps.BaseStep - Executing Step[com.workflow.impl.steps.ReadSizeStep]
03-04-2016@19:04:31.267 INFO  com.workflow.impl.steps.ReadExtensionStep - Executing Step[com.workflow.impl.steps.ReadExtensionStep]
03-04-2016@19:04:31.268 INFO  com.workflow.impl.BaseProcessor$1 - Operation[exportImage], Step[com.workflow.impl.steps.ReadSizeStep] end
03-04-2016@19:04:31.268 INFO  com.workflow.impl.BaseProcessor$1 - Operation[exportImage], Step[com.workflow.impl.steps.CopyImageStep] waiting dependency to finish.
03-04-2016@19:04:35.268 INFO  com.workflow.impl.BaseProcessor$1 - Operation[exportImage], Step[com.workflow.impl.steps.CopyImageStep] dependency finished.
03-04-2016@19:04:35.268 INFO  com.workflow.impl.BaseProcessor$1 - Operation[exportImage], Step[com.workflow.impl.steps.CopyImageStep] start
03-04-2016@19:04:35.269 INFO  com.workflow.impl.steps.BaseStep - Executing Step[com.workflow.impl.steps.CopyImageStep]
03-04-2016@19:04:35.269 INFO  com.workflow.impl.BaseProcessor$1 - Operation[exportImage], Step[com.workflow.impl.steps.CopyImageStep] end
03-04-2016@19:05:51.174 INFO  com.workflow.impl.BaseProcessor$1 - Starting operation[exportImage], with input params: {path=D:\Other\Pictures\Yanet.jpg}
03-04-2016@19:05:51.177 INFO  com.workflow.impl.BaseProcessor$1 - Operation[exportImage], Step[com.workflow.impl.steps.ReadExtensionStep] start
03-04-2016@19:05:51.182 INFO  com.workflow.impl.BaseProcessor$1 - Operation[exportImage], Step[com.workflow.impl.steps.ReadSizeStep] start
03-04-2016@19:05:51.182 INFO  com.workflow.impl.steps.BaseStep - Executing Step[com.workflow.impl.steps.ReadSizeStep]
03-04-2016@19:05:51.182 INFO  com.workflow.impl.steps.ReadExtensionStep - Executing Step[com.workflow.impl.steps.ReadExtensionStep]
03-04-2016@19:05:51.182 INFO  com.workflow.impl.BaseProcessor$1 - Operation[exportImage], Step[com.workflow.impl.steps.CopyImageStep] waiting dependency to finish.
03-04-2016@19:05:55.182 INFO  com.workflow.impl.steps.ReadExtensionStep - Step[com.workflow.impl.steps.ReadExtensionStep] finished
03-04-2016@19:05:55.183 INFO  com.workflow.impl.BaseProcessor$1 - Operation[exportImage], Step[com.workflow.impl.steps.CopyImageStep] dependency finished.
03-04-2016@19:05:55.183 INFO  com.workflow.impl.BaseProcessor$1 - Operation[exportImage], Step[com.workflow.impl.steps.CopyImageStep] start
03-04-2016@19:05:55.183 INFO  com.workflow.impl.steps.BaseStep - Executing Step[com.workflow.impl.steps.CopyImageStep]
03-04-2016@20:00:23.714 INFO  com.workflow.impl.BaseProcessor$OperationRunnable - Starting operation[exportImage], with input params: {path=D:\Other\Pictures\Yanet.jpg}
03-04-2016@20:00:23.719 INFO  com.workflow.impl.BaseProcessor$OperationRunnable - Operation[exportImage], Step[com.workflow.impl.steps.ReadExtensionStep] start
03-04-2016@20:00:23.725 INFO  com.workflow.impl.BaseProcessor$OperationRunnable - Operation[exportImage], Step[com.workflow.impl.steps.ReadSizeStep] start
03-04-2016@20:00:23.726 INFO  com.workflow.impl.steps.BaseStep - Executing Step[com.workflow.impl.steps.ReadSizeStep]
03-04-2016@20:00:23.726 INFO  com.workflow.impl.BaseProcessor$OperationRunnable - Operation[exportImage], Step[com.workflow.impl.steps.CopyImageStep] waiting dependency[class com.workflow.impl.steps.ReadExtensionStep] to finish.
03-04-2016@20:00:23.726 INFO  com.workflow.impl.BaseProcessor$OperationRunnable$1 - Executing Step[com.workflow.impl.steps.ReadExtensionStep]
03-04-2016@20:00:27.728 INFO  com.workflow.impl.BaseProcessor$OperationRunnable$1 - Step[com.workflow.impl.steps.ReadExtensionStep] finished
03-04-2016@20:00:27.728 INFO  com.workflow.impl.BaseProcessor$OperationRunnable - Operation[exportImage], Step[com.workflow.impl.steps.CopyImageStep] dependency finished.
03-04-2016@20:00:27.728 INFO  com.workflow.impl.BaseProcessor$OperationRunnable - Operation[exportImage], Step[com.workflow.impl.steps.CopyImageStep] start
03-04-2016@20:00:27.729 INFO  com.workflow.impl.steps.BaseStep - Executing Step[com.workflow.impl.steps.CopyImageStep]
03-04-2016@20:03:01.790 INFO  com.workflow.impl.BaseProcessor$OperationRunnable - Starting operation[exportImage], with input params: {path=D:\Other\Pictures\Yanet.jpg}
03-04-2016@20:03:01.793 INFO  com.workflow.impl.BaseProcessor$OperationRunnable - Operation[exportImage], Step[com.workflow.impl.steps.ReadExtensionStep] start
03-04-2016@20:03:01.797 INFO  com.workflow.impl.BaseProcessor$OperationRunnable - Operation[exportImage], Step[com.workflow.impl.steps.ReadSizeStep] start
03-04-2016@20:03:01.797 INFO  com.workflow.impl.BaseProcessor$OperationRunnable$1 - Executing Step[com.workflow.impl.steps.ReadExtensionStep]
03-04-2016@20:03:01.797 INFO  com.workflow.impl.BaseProcessor$OperationRunnable - Executing Step[com.workflow.impl.steps.ReadSizeStep]
03-04-2016@20:03:01.797 INFO  com.workflow.impl.steps.BaseStep - Executing Step[com.workflow.impl.steps.ReadSizeStep]
03-04-2016@20:03:01.797 INFO  com.workflow.impl.BaseProcessor$OperationRunnable - Step[com.workflow.impl.steps.ReadSizeStep] finished
03-04-2016@20:03:01.797 INFO  com.workflow.impl.BaseProcessor$OperationRunnable - Operation[exportImage], Step[com.workflow.impl.steps.CopyImageStep] waiting dependency[class com.workflow.impl.steps.ReadExtensionStep] to finish.
03-04-2016@20:03:05.797 INFO  com.workflow.impl.BaseProcessor$OperationRunnable$1 - Step[com.workflow.impl.steps.ReadExtensionStep] finished
03-04-2016@20:03:05.797 INFO  com.workflow.impl.BaseProcessor$OperationRunnable - Operation[exportImage], Step[com.workflow.impl.steps.CopyImageStep] dependency finished.
03-04-2016@20:03:05.797 INFO  com.workflow.impl.BaseProcessor$OperationRunnable - Operation[exportImage], Step[com.workflow.impl.steps.CopyImageStep] start
